"product_id","product_name","category","brand","unit_price","unit_cost","launch_date","is_active","wymaga_weryfikacji"
997,Przypominać Moda Premium,Moda męska,Bellure,225.92,101.84,2024-10-22,true,false
1000,Usta Moda Basic,Moda męska,Kidzo,188.68,109.65,2025-06-26,true,false
1001,Atmosfera Moda Pro,Moda męska,MaxFit,233.73,146.32,2024-12-09,true,false
1002,Muzyk Moda Basic,Moda męska,Klarra,219.04,136.65,2025-06-11,true,false
1019,Francuski Moda Eco,Moda męska,GripPro,272.39,146.12,2026-03-25,true,false
1033,Uderzać Moda Premium,Moda męska,GripPro,359.09,244.37,2024-11-04,true,false
1050,Postawić Moda Basic,Moda męska,Domora,336.15,178.01,2026-04-17,true,false
1055,Muzeum Moda Pro,Moda męska,Ecolen,187.03,118.77,2025-10-03,true,false
1081,Gotowy Moda Eco,Moda męska,GripPro,276.26,160.24,2026-05-26,true,false
1113,Lampa Moda Premium,Moda męska,Vesto,105.70,51.41,2024-12-26,true,false
1114,Dodatek Moda Classic,Moda męska,Nortex,336.26,168.11,2025-03-14,true,false
1116,Szybko Moda Pro,Moda męska,Tessera,173.84,101.03,2026-03-31,true,false
1118,Córka Moda Premium,Moda męska,Klarra,325.53,159.79,2024-12-02,true,false
1128,Telewizyjny Moda Basic,Moda męska,Nortex,253.89,118.06,2026-08-06,true,false
1136,Tytuł Moda Pro,Moda męska,UrbanLine,299.86,158.59,2024-11-07,true,false
1147,Brzuch Moda Pro,Moda męska,Vesto,379.98,217.80,2025-02-25,true,false
1155,Cmentarz Moda Pro,Moda męska,Domora,97.60,46.20,2026-07-05,true,false
1161,Odkryć Moda Classic,Moda męska,Vantex,277.87,119.62,2026-05-08,true,false
1173,Kłaść Moda Eco,Moda męska,Vantex,327.35,184.10,2025-07-07,true,false
1181,Słoń Moda Pro,Moda męska,Lumia,288.12,127.80,2025-11-21,false,false
1186,Zbudować Moda Premium,Moda męska,UrbanLine,207.01,104.63,2025-08-16,true,false
1189,Chrześcijaństwo Moda Premium,Moda męska,MaxFit,204.28,118.23,2024-11-15,true,false
1212,Myśl Moda Eco,Moda męska,Klarra,342.92,183.48,2025-08-06,true,false
1235,Zewnętrzny Moda Pro,Moda męska,Lumia,173.90,87.97,2025-06-28,true,false
1239,Motyl Moda Premium,Moda męska,Vantex,160.48,95.87,2024-10-03,true,false
1256,Jezus Moda Classic,Moda męska,UrbanLine,157.90,106.37,2025-10-02,true,false
1260,Przeprowadzać Moda Basic,Moda męska,Nortex,350.60,175.06,2024-11-26,true,false
1275,Zdanie Moda Basic,Moda męska,MaxFit,242.01,120.01,2024-11-24,true,false
1286,Brzydki Moda Eco,Moda męska,Kidzo,301.42,171.84,2026-02-04,true,false
1305,Zbyt Moda Eco,Moda męska,MaxFit,76.97,48.69,2025-01-23,true,false
1308,Temat Moda Premium,Moda męska,Vesto,149.80,82.19,2025-11-09,true,false
1313,Poczta Moda Classic,Moda męska,Klarra,46.54,24.38,2026-02-13,true,false
1314,Badać Moda Classic,Moda męska,Ecolen,291.76,157.29,2025-04-17,true,false
1315,Miara Moda Eco,Moda męska,Bellure,282.24,183.40,2025-07-23,true,false
1316,Słodki Moda Classic,Moda męska,Ecolen,187.42,95.48,2026-06-11,true,false
1318,Liczny Moda Pro,Moda męska,Primo Style,175.02,84.27,2024-10-13,true,false
1319,Książka Moda Basic,Moda męska,Domora,161.15,74.52,2025-11-22,true,false
1334,Miłość Moda Classic,Moda męska,Klarra,68.02,31.94,2026-06-14,true,false
1344,Pewny Moda Eco,Moda męska,Primo Style,197.35,120.21,2025-11-24,true,false
1345,Dom Moda Pro,Moda męska,GripPro,176.14,98.50,2026-05-07,true,false
1354,Fragment Moda Basic,Moda męska,Domora,120.64,71.03,2025-12-21,true,false
1365,Jezioro Moda Pro,Moda męska,Nordly,145.78,63.47,2025-04-18,true,false
1370,Olej Moda Eco,Moda męska,Klarra,188.56,127.07,2024-09-24,true,false
1372,Kolorowy Moda Premium,Moda męska,Primo Style,152.53,89.31,2025-05-15,true,false
1376,Kilka Moda Classic,Moda męska,Primo Style,396.31,181.57,2025-01-24,true,false
1385,Kwestia Moda Classic,Moda męska,Nortex,282.16,135.42,2024-11-04,true,false
1388,Jej Moda Basic,Moda męska,Vesto,189.62,88.78,2025-04-26,false,false
1438,Dokonywać Uroda Eco,Uroda,Primo Style,35.87,16.16,2025-03-11,true,false
1518,Łączyć Moda Eco,Moda damska,Vantex,48.13,29.17,2025-12-04,true,false
1394,Pojawić się Moda Eco,Moda męska,Domora,214.74,130.55,2024-11-23,true,false
1395,Całość Moda Basic,Moda męska,Vantex,133.08,90.05,2025-09-05,true,false
1409,Bez Moda Classic,Moda męska,Vesto,100.86,44.96,2025-03-07,true,false
1418,Oczekiwać Moda Classic,Moda męska,Kidzo,219.02,114.85,2025-12-08,true,false
1424,Ósmy Moda Pro,Moda męska,Aurea,280.82,162.65,2026-01-12,true,false
1436,Bohater Moda Basic,Moda męska,GripPro,379.21,219.80,2025-12-16,true,false
1444,Stanowisko Moda Classic,Moda męska,Vantex,58.31,30.57,2025-12-21,true,false
1453,"20 Moda Premium",Moda męska,Domora,55.99,31.08,2025-11-01,true,false
1462,Jajo Moda Basic,Moda męska,Nordly,188.45,96.24,2025-06-09,true,false
1465,Żona Moda Premium,Moda męska,UrbanLine,131.39,73.04,2025-03-14,false,false
1469,Brak Moda Eco,Moda męska,UrbanLine,118.07,68.90,2024-12-17,true,false
1571,Temu Moda Pro,Moda męska,MaxFit,215.32,87.41,2025-09-18,true,false
1572,Biedny Moda Classic,Moda męska,Domora,110.12,63.31,2026-03-16,false,false
1584,"40 Moda Basic",Moda męska,Bellure,315.75,160.18,2024-10-25,true,false
1597,U Moda Basic,Moda męska,Nortex,240.32,116.36,2024-09-19,true,false
1617,Znajdować Moda Eco,Moda męska,Domora,158.58,98.52,2026-06-25,true,false
1623,Muzyczny Moda Eco,Moda męska,Klarra,380.17,191.10,2026-02-24,false,false
1625,Obecny Moda Pro,Moda męska,Vesto,199.05,97.76,2024-10-05,true,false
1632,Ustawa Moda Eco,Moda męska,Ecolen,391.45,218.00,2025-06-01,true,false
1636,Kiedy Moda Classic,Moda męska,Bellure,289.98,149.04,2024-11-26,false,false
1645,Daleki Moda Premium,Moda męska,Bellure,377.37,172.44,2026-05-18,true,false
1649,Pozostawać Moda Premium,Moda męska,Nordly,317.81,172.62,2025-11-18,true,false
1650,Coraz Moda Premium,Moda męska,GripPro,193.21,91.28,2024-09-13,true,false
1666,Organizm Moda Classic,Moda męska,Klarra,99.90,70.89,2026-08-06,true,false
1671,Stół Moda Eco,Moda męska,Vesto,194.45,105.79,2026-03-30,true,false
1687,Sobie Moda Premium,Moda męska,GripPro,108.21,49.51,2025-10-22,true,false
1695,Głos Moda Eco,Moda męska,Lumia,164.22,99.68,2024-11-02,true,false
1710,Ksiądz Moda Premium,Moda męska,Domora,247.55,105.53,2026-05-27,true,false
1720,Dodatek Moda Premium,Moda męska,Tessera,195.61,103.15,2025-03-02,true,false
1722,Bydło Moda Pro,Moda męska,Ecolen,97.81,48.51,2024-11-30,true,false
1726,Suchy Moda Pro,Moda męska,Primo Style,79.46,49.87,2024-10-22,true,false
1732,Dobrze Moda Premium,Moda męska,Vesto,289.81,156.06,2026-01-21,true,false
1739,Gospodarczy Moda Pro,Moda męska,GripPro,151.20,75.25,2026-07-18,true,false
1743,Minuta Moda Pro,Moda męska,Tessera,84.09,44.35,2025-11-12,true,false
1755,Pływać Moda Eco,Moda męska,GripPro,253.68,152.79,2025-10-21,true,false
1769,Idea Moda Classic,Moda męska,GripPro,91.78,42.53,2024-11-01,true,false
1770,Gorączka Moda Classic,Moda męska,Bellure,285.03,170.24,2025-11-01,true,false
1795,Czasem Moda Pro,Moda męska,Domora,49.12,32.00,2024-11-23,true,false
1798,Własny Moda Classic,Moda męska,Nordly,45.09,19.72,2026-06-11,true,false
1804,Pierwszy Moda Pro,Moda męska,Vantex,175.19,90.24,2024-11-01,true,false
1815,Błąd Moda Eco,Moda męska,MaxFit,358.17,240.37,2025-11-26,true,false
1821,"1000 Moda Pro",Moda męska,Nortex,46.19,21.62,2025-09-19,true,false
1825,Belgia Moda Pro,Moda męska,Klarra,114.87,68.32,2026-04-21,true,false
1842,Sądowy Moda Premium,Moda męska,UrbanLine,101.92,57.50,2025-11-01,true,false
1852,Zbyt Moda Classic,Moda męska,Klarra,55.15,28.37,2025-11-16,true,false
1868,Organ Moda Eco,Moda męska,Primo Style,7520.78,129.73,2024-10-19,true,false
1876,Lipiec Moda Eco,Moda męska,Primo Style,269.11,136.90,2025-01-07,true,false
1880,Wzgórze Moda Pro,Moda męska,Vantex,332.27,188.92,2026-06-25,true,false
1897,Fałszywy Moda Classic,Moda męska,Klarra,153.92,84.35,2024-10-07,true,false
1909,Dobry Moda Eco,Moda męska,Domora,78.02,44.53,2024-12-15,true,false
1914,Organizm Moda Pro,Moda męska,GripPro,94.72,54.85,2025-03-05,true,false
1953,Kwiat Moda Basic,Moda męska,Lumia,113.70,70.96,2025-06-30,true,false
1962,Zjawisko Moda Premium,Moda męska,Lumia,280.46,176.65,2025-02-06,true,false
1970,Forma Moda Eco,Moda męska,GripPro,99.57,55.15,2024-12-06,true,false
1973,Handel Moda Premium,Moda męska,Nortex,189.38,101.86,2026-08-06,true,false
1992,Nauczyciel Moda Classic,Moda męska,Aurea,223.35,134.42,2026-06-30,true,false
1351,Chyba Moda Basic,Moda męska,MaxFit,233.80,106.59,2025-11-10,true,false
763,Z krwi i kości Sport Eco,Sport,Kidzo,254.23,126.58,2025-10-24,false,false
845,Mierzyć Sport Classic,Sport,Nordly,61.97,33.31,2024-10-06,true,false
1268,Postępowanie Sport Premium,Sport,Ecolen,447.47,233.93,2025-04-29,true,false
12,Stado Sport Eco,Sport,Nortex,176.50,88.18,2025-12-07,true,false
19,Tylko Sport Eco,Sport,MaxFit,189.13,79.60,2026-03-05,true,false
27,Kultura Sport Premium,Sport,MaxFit,462.65,279.76,2025-08-18,true,false
45,Przedstawiciel Sport Classic,Sport,Vesto,58.34,31.12,2025-01-21,true,false
50,Zamiast Sport Premium,Sport,UrbanLine,80.47,48.08,2026-04-06,true,false
76,Budowla Sport Eco,Sport,Domora,125.61,59.80,2025-10-16,true,false
80,Stać się Sport Premium,Sport,Lumia,426.30,214.68,2025-12-27,true,false
91,Mrówka Sport Pro,Sport,Aurea,384.05,256.25,2025-11-19,true,false
114,Śmiech Sport Basic,Sport,Nordly,387.50,184.11,2026-05-25,true,false
148,Róg Sport Pro,Sport,Kidzo,584.41,218.15,2026-08-06,true,false
152,Królestwo Sport Premium,Sport,Klarra,560.66,338.28,2026-05-05,false,false
164,"9 Sport Classic",Sport,Nordly,325.49,209.39,2026-04-16,true,false
168,Szczęście Sport Premium,Sport,Aurea,106.73,59.92,2024-09-29,true,false
176,Hodować Sport Basic,Sport,Nortex,72.24,28.83,2024-11-12,false,false
177,Herb Sport Pro,Sport,UrbanLine,101.99,43.13,2025-04-03,true,false
187,Szpital Sport Basic,Sport,Vesto,240.17,160.00,2025-05-14,true,false
259,Broda Sport Pro,Sport,Ecolen,148.65,73.13,2024-12-16,true,false
262,Dużo Sport Basic,Sport,Kidzo,257.43,80.79,2025-10-12,false,false
270,Pojedynczy Sport Basic,Sport,Domora,85.68,36.52,2025-01-24,false,false
1689,Pozostać Dom Eco,Dom i wnętrza,Vesto,620.44,343.22,2024-11-29,true,false
1401,Opowiadać Sport Premium,Sport,Primo Style,326.18,162.22,2024-09-24,true,false
837,Wada Dom Basic,Dom i wnętrza,Ecolen,480.61,232.31,2025-02-02,true,false
1688,Szczyt Moda Premium,Moda męska,Kidzo,393.00,157.73,2025-01-25,true,false
1415,Deska Sport Premium,Sport,Vesto,560.09,305.51,2024-10-29,true,false
1352,Wymagać Dziecko Premium,Dziecko,Bellure,207.63,107.01,2024-12-11,true,false
21,Dostać Dziecko Basic,Dziecko,Domora,273.84,142.60,2026-01-02,true,false
23,Szósty Dziecko Eco,Dziecko,GripPro,137.29,51.41,2024-10-31,true,false
28,Studia Dziecko Premium,Dziecko,GripPro,191.50,96.45,2025-06-07,true,false
85,Lekarz Dziecko Premium,Dziecko,Kidzo,312.70,124.87,2024-11-23,true,false
101,Ciepły Dziecko Classic,Dziecko,UrbanLine,23.75,11.01,2024-11-19,true,false
104,Herbata Dziecko Eco,Dziecko,GripPro,228.58,88.91,2024-10-20,true,false
109,Kilka Dziecko Pro,Dziecko,GripPro,147.10,64.27,2025-10-04,true,false
113,Kwiecień Dziecko Classic,Dziecko,Vesto,287.77,125.60,2025-12-08,true,false
139,Pomoc Dziecko Premium,Dziecko,Bellure,265.19,136.44,2025-05-19,true,false
179,Przepis Dziecko Pro,Dziecko,Ecolen,239.29,107.38,2024-10-25,true,false
202,Pamiętać Dziecko Premium,Dziecko,Primo Style,80.57,35.14,2025-03-20,true,false
204,Herbata Dziecko Classic,Dziecko,GripPro,55.97,29.55,2025-05-17,true,false
213,Nie Dziecko Classic,Dziecko,Tessera,130.08,56.96,2025-12-03,true,false
218,Towar Dziecko Eco,Dziecko,GripPro,834.82,19.91,2026-01-04,true,false
220,Zwyczaj Dziecko Pro,Dziecko,Primo Style,85.54,41.74,2024-12-10,true,false
239,Oczywiście Dziecko Premium,Dziecko,MaxFit,78.93,38.83,2025-05-20,true,false
240,Malować Dziecko Classic,Dziecko,Aurea,171.46,92.33,2026-07-06,true,false
295,Daleki Dziecko Classic,Dziecko,Tessera,260.75,136.25,2024-10-12,true,false
297,Obowiązek Dziecko Pro,Dziecko,Domora,129.30,58.88,2024-10-22,true,false
316,Prawo Dziecko Basic,Dziecko,GripPro,95.88,47.92,2024-09-14,true,false
332,Oddawać Dziecko Classic,Dziecko,UrbanLine,38.09,16.62,2026-07-18,true,false
341,Wielka brytania Dziecko Basic,Dziecko,UrbanLine,141.99,76.94,2025-08-31,true,false
357,Jeżeli Dziecko Premium,Dziecko,Nortex,270.14,139.84,2025-04-10,true,false
400,Dwudziesty Dziecko Basic,Dziecko,Vesto,168.27,91.96,2025-11-21,true,false
425,Lecz Dziecko Eco,Dziecko,UrbanLine,130.21,60.14,2025-02-02,true,false
428,Piwo Dziecko Eco,Dziecko,Bellure,297.58,168.30,2026-03-04,true,false
429,Latać Dziecko Classic,Dziecko,Kidzo,212.17,97.34,2024-11-03,true,false
463,Piec Dziecko Basic,Dziecko,Nortex,135.04,64.50,2025-02-05,true,false
468,Przedmiot Dziecko Eco,Dziecko,Klarra,78.87,36.98,2025-09-30,true,false
476,Prowincja Dziecko Pro,Dziecko,GripPro,276.57,147.30,2025-02-06,false,false
1772,Uznawać Sport Pro,Sport,Nortex,589.93,218.18,2025-03-05,true,false
489,Styl Dziecko Premium,Dziecko,Nortex,82.32,33.17,2025-04-28,true,false
1801,Kolumna Uroda Eco,Uroda,Aurea,102.50,43.29,2026-08-01,true,false
1785,Piłka Dziecko Premium,Dziecko,Aurea,72.99,40.61,2026-08-06,true,false
1856,Coraz Moda Classic,Moda damska,Klarra,365.79,241.03,2024-11-23,true,false
11,Otaczać Akcesoria Basic,Akcesoria,Nordly,43.56,17.97,2026-06-08,true,false
15,Wszystko Akcesoria Classic,Akcesoria,Klarra,234.84,109.27,2026-06-05,true,false
68,"0 Akcesoria Classic",Akcesoria,Aurea,77.06,35.46,2025-01-05,true,false
82,Owoc Akcesoria Classic,Akcesoria,Primo Style,217.89,88.84,2026-06-08,true,false
84,Sport Akcesoria Pro,Akcesoria,Tessera,179.26,80.76,2026-03-04,true,false
98,Temperatura Akcesoria Premium,Akcesoria,Lumia,238.44,128.44,2026-01-24,true,false
116,Mleko Akcesoria Basic,Akcesoria,Klarra,190.64,97.49,2026-03-28,true,false
130,Zrobić Akcesoria Premium,Akcesoria,Klarra,34.68,18.90,2025-12-17,true,false
140,Większy Akcesoria Basic,Akcesoria,MaxFit,81.86,37.35,2026-05-13,true,false
196,Przez Akcesoria Eco,Akcesoria,MaxFit,35.34,17.52,2025-09-11,true,false
210,Ponownie Akcesoria Pro,Akcesoria,Bellure,41.87,12.56,2025-11-22,true,false
211,"1 Akcesoria Premium",Akcesoria,GripPro,82.54,30.56,2025-08-31,true,false
243,Lotnisko Akcesoria Premium,Akcesoria,UrbanLine,233.12,133.99,2026-06-12,true,false
245,Mięsień Akcesoria Premium,Akcesoria,Vesto,149.85,53.36,2026-01-05,true,false
250,Lot Akcesoria Eco,Akcesoria,Vesto,96.04,28.81,2025-04-17,true,false
280,Obowiązywać Akcesoria Basic,Akcesoria,Vantex,114.50,51.28,2024-09-07,true,false
285,Lot Akcesoria Classic,Akcesoria,Domora,42.55,14.29,2025-10-18,true,false
1296,Chłopiec Akcesoria Classic,Akcesoria,Ecolen,109.23,56.91,2025-12-13,true,false
3,Duży Dom Eco,Dom i wnętrza,GripPro,550.37,252.81,2024-12-08,true,false
242,Szyja Dom Pro,Dom i wnętrza,Bellure,40.83,27.97,2026-05-17,true,false
324,Wrogi Dom Basic,Dom i wnętrza,Vantex,61.79,26.35,2024-09-15,true,false
328,Literatura Dom Premium,Dom i wnętrza,Ecolen,850.70,376.19,2025-07-24,true,false
336,Ósmy Dom Pro,Dom i wnętrza,Tessera,543.23,244.86,2025-10-22,true,false
347,Stworzyć Dom Classic,Dom i wnętrza,Tessera,768.41,406.02,2026-04-26,true,false
350,Nagle Dom Classic,Dom i wnętrza,UrbanLine,786.99,419.97,2024-09-03,true,false
355,Szereg Dom Eco,Dom i wnętrza,Kidzo,577.21,319.04,2025-10-26,true,false
356,Piłka nożna Dom Eco,Dom i wnętrza,Primo Style,706.58,286.51,2024-11-10,true,false
359,Świat Dom Eco,Dom i wnętrza,Ecolen,114.59,58.70,2024-10-22,true,false
363,Doskonały Dom Premium,Dom i wnętrza,Nordly,875.83,460.42,2024-09-26,true,false
367,Kształt Dom Pro,Dom i wnętrza,Bellure,397.48,164.52,2026-03-01,true,false
373,(…) Dom Pro,Dom i wnętrza,Aurea,885.00,498.12,2025-01-19,true,false
382,Wreszcie Dom Classic,Dom i wnętrza,UrbanLine,81.12,38.77,2025-10-26,true,false
396,Rosnąć Dom Pro,Dom i wnętrza,Vantex,52.61,23.36,2026-06-09,true,false
432,Australia Dom Eco,Dom i wnętrza,Domora,301.32,128.83,2025-09-05,false,false
449,Albo Dom Basic,Dom i wnętrza,Lumia,722.29,426.36,2024-11-15,true,false
451,Wziąć Dom Premium,Dom i wnętrza,MaxFit,308.69,126.73,2025-12-21,true,false
452,Ziemia Dom Classic,Dom i wnętrza,Kidzo,364.60,140.35,2025-07-26,true,false
8,Znany Elektronika Pro,Elektronika,Klarra,1500.42,1038.05,2024-10-13,true,false
9,Wciąż Elektronika Pro,Elektronika,Lumia,1537.48,934.76,2024-11-23,true,false
10,Imię Elektronika Pro,Elektronika,Ecolen,1725.37,1235.92,2025-06-15,true,false
17,Ogon Elektronika Classic,Elektronika,Lumia,159.81,92.59,2025-02-25,true,false
22,Ubranie Elektronika Classic,Elektronika,Primo Style,1938.61,1380.57,2024-10-05,true,false
26,Akt Elektronika Classic,Elektronika,Domora,342.01,229.41,2025-12-03,true,false
29,Daleki Elektronika Classic,Elektronika,Klarra,111.28,61.28,2025-09-02,true,false
37,Odcinek Elektronika Classic,Elektronika,Domora,607.44,449.00,2026-04-19,true,false
38,Jakby Elektronika Eco,Elektronika,Nortex,66.03,41.57,2025-09-30,true,false
39,Coś Elektronika Pro,Elektronika,Tessera,1071.66,666.91,2025-04-15,true,false
48,Deszcz Elektronika Classic,Elektronika,Bellure,631.21,359.48,2026-01-07,true,false
49,Analiza Elektronika Premium,Elektronika,Primo Style,950.07,711.00,2025-09-30,true,false
59,Skład Elektronika Classic,Elektronika,Tessera,879.62,651.76,2026-05-17,true,false
64,Surowy Elektronika Pro,Elektronika,Tessera,1646.31,929.87,2024-12-08,true,false
66,Wino Elektronika Premium,Elektronika,Kidzo,1640.60,936.57,2026-04-08,true,false
69,Wschód Elektronika Premium,Elektronika,GripPro,2432.88,1731.01,2025-11-27,true,false
71,Współczesny Elektronika Pro,Elektronika,Lumia,1462.41,806.59,2025-12-15,false,false
75,Urzędnik Elektronika Basic,Elektronika,Kidzo,770.40,557.15,2025-03-28,true,false
83,Chcieć Elektronika Basic,Elektronika,Bellure,1301.79,977.14,2025-11-06,true,false
86,Nagły Elektronika Basic,Elektronika,Klarra,1465.79,798.78,2024-09-26,true,false
105,Konstrukcja Elektronika Premium,Elektronika,Tessera,966.80,632.38,2026-04-28,true,false
107,Ksiądz Elektronika Classic,Elektronika,Ecolen,221.89,141.08,2025-11-01,true,false
110,Dzielić Elektronika Classic,Elektronika,Nordly,2355.59,1879.27,2025-05-06,true,false
111,Dokonywać Elektronika Premium,Elektronika,Klarra,2403.92,1480.69,2025-03-15,true,false
122,Metr Elektronika Classic,Elektronika,Aurea,1002.54,718.26,2024-09-04,true,false
134,Szklanka Elektronika Classic,Elektronika,GripPro,2464.70,1519.69,2026-02-04,true,false
142,Przechodzić Elektronika Classic,Elektronika,Vantex,229.80,165.19,2025-10-27,true,false
149,Natura Elektronika Basic,Elektronika,Klarra,1759.50,908.10,2026-03-15,true,false
157,Układ Elektronika Classic,Elektronika,Aurea,1065.31,684.35,2026-05-03,true,false
158,Idea Elektronika Pro,Elektronika,Primo Style,2040.61,1318.47,2026-08-06,true,false
166,Internetowy Elektronika Eco,Elektronika,Nortex,377.34,249.66,2024-09-13,true,false
172,Siedziba Elektronika Premium,Elektronika,Nordly,2161.79,1607.10,2026-07-31,true,false
175,Często Elektronika Eco,Elektronika,UrbanLine,1255.91,915.04,2025-01-20,true,false
195,Pojawić się Elektronika Eco,Elektronika,Kidzo,1503.30,1088.20,2025-08-15,true,false
201,Byk Elektronika Basic,Elektronika,Vesto,298.37,184.37,2024-12-19,true,false
208,Miesiąc Elektronika Classic,Elektronika,GripPro,1934.26,1476.56,2024-12-12,true,false
221,Zwycięstwo Elektronika Classic,Elektronika,Bellure,451.45,310.62,2025-09-03,true,false
223,Typowy Elektronika Classic,Elektronika,Bellure,1010.49,639.13,2025-05-26,false,false
246,Żywy Elektronika Basic,Elektronika,Primo Style,2338.20,1828.65,2026-06-29,true,false
453,Model Dom Eco,Dom i wnętrza,Nortex,232.61,95.25,2024-10-13,true,false
455,Złodziej Dom Pro,Dom i wnętrza,Klarra,566.43,194.04,2026-04-08,true,false
475,Niechęć Dom Classic,Dom i wnętrza,Nortex,759.04,364.89,2025-01-20,true,false
479,Studia Dom Eco,Dom i wnętrza,Vantex,537.70,288.59,2026-04-07,true,false
481,Funkcja Dom Eco,Dom i wnętrza,Kidzo,45.66,26.74,2025-10-06,true,false
482,Aż Dom Basic,Dom i wnętrza,Domora,227.72,139.74,2025-05-27,true,false
487,Pytanie Dom Pro,Dom i wnętrza,MaxFit,658.07,254.27,2024-10-05,false,false
490,Lot Dom Eco,Dom i wnętrza,GripPro,85.68,38.57,2025-09-04,true,false
497,Słyszeć Dom Premium,Dom i wnętrza,Vesto,178.21,76.75,2025-09-07,true,false
503,Aż Dom Basic,Dom i wnętrza,Vesto,102.89,47.65,2026-04-10,false,false
510,Historyczny Dom Basic,Dom i wnętrza,Lumia,207.24,103.60,2026-06-09,true,false
513,"1 Dom Premium",Dom i wnętrza,Kidzo,715.49,332.35,2025-05-24,false,false
518,Jajko Dom Eco,Dom i wnętrza,Vesto,177.81,85.17,2025-09-16,true,false
519,Korzeń Dom Basic,Dom i wnętrza,GripPro,373.43,177.00,2024-10-02,true,false
522,Pieniądze Dom Eco,Dom i wnętrza,Ecolen,297.53,149.89,2025-09-16,true,false
524,Skutek Dom Basic,Dom i wnętrza,UrbanLine,566.52,251.80,2025-11-29,true,false
530,Dać Dom Classic,Dom i wnętrza,Kidzo,736.41,330.64,2025-11-29,true,false
542,Wschodni Dom Premium,Dom i wnętrza,Aurea,669.45,332.85,2025-08-09,true,false
545,Przyprawa Dom Eco,Dom i wnętrza,UrbanLine,712.75,413.37,2025-06-28,true,false
548,Fragment Dom Premium,Dom i wnętrza,Domora,601.28,339.42,2026-05-16,true,false
552,Lekcja Dom Premium,Dom i wnętrza,Aurea,651.07,329.64,2024-10-11,true,false
553,Spokój Dom Premium,Dom i wnętrza,Nordly,87.28,38.74,2025-03-18,true,false
561,Płyn Dom Premium,Dom i wnętrza,UrbanLine,723.08,435.22,2026-02-17,true,false
564,Jego Dom Pro,Dom i wnętrza,Lumia,350.27,169.98,2025-06-13,true,false
572,Kontynent Dom Basic,Dom i wnętrza,Nordly,885.60,473.98,2026-06-30,true,false
573,Szczególnie Dom Eco,Dom i wnętrza,Nordly,62.73,30.95,2026-01-01,true,false
581,Rezultat Dom Classic,Dom i wnętrza,Bellure,111.68,65.91,2024-12-08,true,false
587,Już Dom Pro,Dom i wnętrza,GripPro,895.80,396.66,2025-12-27,true,false
588,Duński Dom Premium,Dom i wnętrza,Vesto,799.54,282.57,2025-11-24,true,false
593,Pierś Dom Premium,Dom i wnętrza,Ecolen,531.91,335.26,2025-11-18,true,false
605,"6 Dom Classic",Dom i wnętrza,Lumia,186.23,74.72,2024-09-28,true,false
607,Tłuszcz Dom Premium,Dom i wnętrza,MaxFit,263.66,96.84,2026-06-30,false,false
611,Pozycja Dom Pro,Dom i wnętrza,Vantex,141.66,72.87,2025-08-31,true,false
613,Telewizja Dom Premium,Dom i wnętrza,Nordly,694.06,364.27,2024-11-02,true,false
646,Sześć Dom Eco,Dom i wnętrza,Klarra,529.82,272.35,2025-11-18,false,false
648,Październik Dom Basic,Dom i wnętrza,Aurea,163.05,79.34,2025-12-22,true,false
662,Ocean Dom Basic,Dom i wnętrza,Kidzo,426.40,154.84,2025-04-09,true,false
664,Zaufanie Dom Pro,Dom i wnętrza,Vantex,647.30,368.63,2026-04-26,false,false
665,Lekarz Dom Eco,Dom i wnętrza,Nortex,112.96,52.01,2025-04-26,true,false
667,Jakiś Dom Basic,Dom i wnętrza,Lumia,594.10,233.90,2026-04-12,true,false
671,Wyrażać Dom Basic,Dom i wnętrza,GripPro,177.85,83.92,2026-04-21,true,false
672,Morski Dom Basic,Dom i wnętrza,Domora,269.09,144.42,2025-11-11,true,false
678,"100 Dom Premium",Dom i wnętrza,Primo Style,427.35,218.17,2026-05-05,true,false
680,Rasa Dom Eco,Dom i wnętrza,Ecolen,394.31,195.40,2024-10-19,true,false
682,Figura Dom Basic,Dom i wnętrza,GripPro,280.40,148.48,2026-06-09,true,false
687,Jako Dom Eco,Dom i wnętrza,Lumia,288.31,111.74,2025-03-10,true,false
688,Nic Dom Classic,Dom i wnętrza,Ecolen,674.55,374.07,2024-10-05,true,false
695,Aż Dom Classic,Dom i wnętrza,MaxFit,107.03,55.50,2026-04-16,true,false
706,Zatoka Dom Eco,Dom i wnętrza,Kidzo,147.38,50.91,2025-02-24,true,false
709,Częściowo Dom Classic,Dom i wnętrza,Nordly,205.91,100.00,2024-09-27,true,false
718,Szlachetny Dom Eco,Dom i wnętrza,Aurea,818.25,302.70,2025-12-30,true,false
726,Przyszły Dom Eco,Dom i wnętrza,Klarra,618.16,301.80,2025-04-20,true,false
728,Patrzeć Dom Pro,Dom i wnętrza,UrbanLine,657.75,363.82,2024-11-21,true,false
729,Dział Dom Pro,Dom i wnętrza,Nortex,813.74,410.19,2024-11-17,true,false
733,Pełnić Dom Eco,Dom i wnętrza,Domora,324.93,181.92,2026-04-08,false,false
744,Odmiana Dom Classic,Dom i wnętrza,Nortex,616.80,277.58,2025-11-16,true,false
745,Bydło Dom Premium,Dom i wnętrza,UrbanLine,343.65,217.32,2024-11-02,true,false
746,Określać Dom Pro,Dom i wnętrza,UrbanLine,449.41,210.17,2024-09-12,true,false
758,Transport Dom Premium,Dom i wnętrza,UrbanLine,512.44,225.19,2025-04-30,true,false
