"order_id","customer_id","order_date","order_status","payment_method","shipping_cost","total_amount","marketing_channel"
10581,1180,2025-05-09,Delivered,Przelew,0.00,1506.76,Meta Ads
10582,1395,2025-10-08,Delivered,PayPo,0.00,702.54,Newsletter
10583,2727,2026-03-30,Delivered,Przelew,0.00,2178.32,Meta Ads
10584,848,2025-06-28,Delivered,Karta,0.00,10640.85,Meta Ads
10585,2585,2026-07-05,Delivered,BLIK,14.99,834.76,Google Ads
10586,4328,2025-02-05,Delivered,Karta,0.00,1015.04,Google Ads
10587,1008,2026-01-24,Delivered,Przelew,0.00,45.78,Organic
10588,273,2025-06-27,Delivered,Karta,0.00,425.76,Meta Ads
10589,3179,2025-08-13,Delivered,Karta,12.99,1152.05,Meta Ads
10590,91,2026-03-08,Delivered,BLIK,14.99,885.82,Organic
10591,2728,2025-03-25,Delivered,Karta,0.00,955.46,Google Ads
10592,1620,2024-11-21,Delivered,PayPo,9.99,888.79,Meta Ads
10593,956,2025-09-03,Delivered,PayPo,0.00,450.63,Meta Ads
10594,2411,2025-09-24,Delivered,BLIK,0.00,1439.09,Meta Ads
10595,2266,2026-03-23,Delivered,Przelew,9.99,1559.27,Google Ads
10596,3995,2026-07-19,Delivered,Karta,9.99,612.23,Organic
10597,3488,2024-10-22,Delivered,PayPo,14.99,1117.43,Referral
10598,964,2025-11-04,Delivered,Karta,0.00,251.71,Meta Ads
10599,89,2025-12-01,Delivered,PayPo,9.99,1135.78,Referral
10600,3309,2026-08-06,Delivered,Karta,0.00,2538.24,Google Ads
10601,2993,2026-06-11,Delivered,Karta,9.99,319.98,Influencer
10602,3073,2025-12-29,Delivered,Karta,0.00,876.88,Google Ads
10604,1924,2024-12-27,Processing,BLIK,12.99,160.31,Google Ads
10605,4674,2025-05-19,Delivered,Przelew,9.99,1964.67,Meta Ads
10606,3601,2025-11-12,Returned,BLIK,9.99,344.73,Google Ads
10607,3873,2026-01-15,Delivered,BLIK,12.99,419.65,Google Ads
10608,1291,2025-11-26,Delivered,BLIK,0.00,1154.25,Organic
10609,2835,2025-12-31,Delivered,Karta,0.00,2088.69,Google Ads
10610,3780,2025-06-25,Delivered,BLIK,14.99,1376.11,Meta Ads
10611,3811,2026-01-07,Delivered,BLIK,0.00,358.17,Google Ads
10612,4833,2024-11-23,Delivered,Karta,14.99,1495.59,Google Ads
10613,1270,2024-12-26,Delivered,Karta,0.00,373.62,Meta Ads
10614,1943,2024-12-04,Delivered,Karta,0.00,995.83,Meta Ads
10616,1112,2024-10-15,Delivered,Przelew,0.00,347.09,Organic
10617,2957,2026-03-11,Delivered,PayPo,0.00,301.42,Meta Ads
10603,4605,2025-09-04,Cancelled,,0.00,5758.15,Referral
10528,1118,2025-06-22,Returned,BLIK,0.00,1542.42,Referral
10546,4525,2024-11-05,Delivered,Karta,0.00,1517.87,Meta Ads
10560,954,2025-04-11,Delivered,PayPo,14.99,1455.63,Newsletter
10529,535,2025-01-20,Delivered,Za pobraniem,0.00,530.20,Meta Ads
10544,4618,2025-01-18,Delivered,BLIK,0.00,1293.50,Google Ads
10618,2718,2025-01-10,Delivered,BLIK,0.00,108.04,Organic
10619,1217,2025-07-12,Returned,Karta,12.99,2136.60,Meta Ads
10620,4589,2026-06-01,Delivered,Karta,9.99,442.93,Meta Ads
10621,3780,2025-11-17,Delivered,BLIK,0.00,2891.10,Meta Ads
10622,3508,2024-12-24,Delivered,Karta,0.00,639.69,Google Ads
10623,962,2025-03-03,Delivered,PayPo,0.00,205.56,Meta Ads
10624,3331,2026-06-14,Delivered,Przelew,0.00,4310.76,Google Ads
10625,2922,2025-06-13,Delivered,BLIK,0.00,810.52,Referral
10626,4753,2025-11-09,Delivered,Karta,9.99,3352.09,Meta Ads
10627,236,2025-07-26,Delivered,BLIK,12.99,3820.15,Meta Ads
10628,1660,2025-05-03,Delivered,BLIK,14.99,4519.76,Newsletter
10630,2816,2025-12-16,Cancelled,Karta,0.00,770.58,Meta Ads
10632,2822,2025-02-13,Delivered,BLIK,0.00,726.35,Google Ads
10633,3614,2026-03-04,Shipped,PayPo,0.00,2158.17,Google Ads
10634,4336,2026-04-05,Returned,Przelew,12.99,2107.81,Meta Ads
10635,4049,2026-06-16,Delivered,Przelew,0.00,1290.84,Organic
10636,165,2024-12-15,Delivered,Przelew,0.00,1140.77,Organic
10637,4437,2025-03-03,Processing,Karta,12.99,1673.20,Google Ads
10638,2764,2026-04-11,Delivered,BLIK,0.00,1462.41,Organic
10640,2736,2024-09-14,Returned,Za pobraniem,9.99,2453.48,Google Ads
10641,4255,2026-05-12,Delivered,PayPo,0.00,90.30,Google Ads
10642,3022,2025-04-07,Delivered,Przelew,9.99,7663.34,Meta Ads
10643,3914,2025-06-05,Delivered,BLIK,0.00,3406.54,Organic
10644,1486,2025-07-08,Delivered,BLIK,9.99,1466.05,Google Ads
10645,2533,2026-04-10,Delivered,Karta,9.99,1307.81,Meta Ads
10646,4355,2025-04-01,Delivered,BLIK,0.00,102.42,Meta Ads
10647,3811,2026-05-06,Delivered,Karta,12.99,273.39,Google Ads
10648,3822,2025-11-08,Delivered,Karta,9.99,850.93,Meta Ads
10649,3306,2025-09-18,Delivered,BLIK,0.00,3347.87,Google Ads
10652,1704,2025-11-04,Delivered,BLIK,0.00,1042.71,Referral
10653,2119,2025-07-03,Returned,Przelew,0.00,976.62,Referral
10654,1770,2026-06-05,Delivered,BLIK,9.99,1049.61,Google Ads
10655,3971,2025-08-18,Delivered,PayPo,0.00,1214.45,Organic
10656,2273,2025-09-07,Delivered,PayPo,0.00,1206.09,Google Ads
10657,1692,2025-06-18,Delivered,Karta,12.99,1279.87,Referral
10658,2695,2026-03-17,Delivered,BLIK,0.00,424.98,Meta Ads
10659,2033,2025-06-14,Delivered,Za pobraniem,0.00,3009.23,Organic
10660,252,2025-02-15,Delivered,Karta,0.00,2975.95,Meta Ads
10661,3273,2026-04-08,Delivered,BLIK,9.99,4158.05,Organic
10662,155,2025-11-11,Delivered,Karta,14.99,626.19,Organic
10663,4037,2025-11-26,Delivered,Karta,14.99,771.62,Meta Ads
10664,1958,2025-11-30,Delivered,Karta,0.00,1888.40,Meta Ads
10665,4251,2025-12-08,Delivered,PayPo,12.99,1312.50,Google Ads
10666,4121,2025-03-28,Delivered,Za pobraniem,9.99,717.42,Influencer
10667,2713,2024-09-07,Delivered,Karta,0.00,171.34,Referral
10668,4634,2026-03-26,Delivered,BLIK,0.00,22.30,Meta Ads
10669,1825,2024-11-21,Delivered,BLIK,9.99,504.21,Meta Ads
10671,330,2024-10-16,Delivered,Karta,0.00,79.78,Google Ads
10673,1576,2024-10-02,Delivered,Za pobraniem,0.00,1336.05,Organic
10674,1636,2025-09-08,Delivered,Karta,0.00,193.78,Meta Ads
10675,4042,2025-11-27,Delivered,PayPo,0.00,3138.70,Google Ads
10676,818,2024-12-20,Delivered,Karta,9.99,390.47,Meta Ads
10678,4028,2026-06-08,Delivered,BLIK,12.99,1073.46,Meta Ads
10680,3470,2026-03-22,Delivered,BLIK,14.99,1963.67,Referral
10681,2878,2026-06-18,Delivered,BLIK,12.99,865.16,Google Ads
10682,4703,2026-07-13,Delivered,BLIK,0.00,302.94,Organic
10683,1526,2026-05-04,Shipped,Za pobraniem,0.00,1280.58,Newsletter
10684,1860,2025-03-10,Delivered,Za pobraniem,0.00,260.67,Newsletter
10685,1305,2026-07-10,Shipped,Karta,14.99,163.73,Meta Ads
10686,4095,2026-03-17,Processing,Karta,12.99,179.80,Organic
10687,1310,2026-04-26,Delivered,BLIK,12.99,5108.56,Meta Ads
10688,4240,2024-09-05,Delivered,Przelew,12.99,1152.84,Google Ads
10689,3983,2026-07-25,Delivered,Karta,14.99,578.92,Meta Ads
10691,2842,2026-02-09,Delivered,Karta,0.00,1733.15,Meta Ads
10692,698,2024-10-01,Delivered,PayPo,9.99,947.01,Newsletter
10693,2319,2025-01-24,Delivered,Przelew,14.99,1405.09,Google Ads
10694,4474,2026-07-09,Returned,BLIK,14.99,441.75,Google Ads
10695,3639,2025-09-28,Delivered,BLIK,12.99,2014.41,Organic
10696,2459,2025-05-28,Delivered,BLIK,14.99,1181.73,Google Ads
10697,289,2026-04-23,Delivered,BLIK,9.99,1067.18,Organic
10699,1278,2025-06-06,Processing,BLIK,12.99,3016.45,Organic
10700,383,2025-05-20,Delivered,Przelew,14.99,746.19,Organic
10701,4932,2025-04-07,Returned,Za pobraniem,0.00,272.39,Organic
10703,1646,2024-12-31,Delivered,BLIK,9.99,579.53,Google Ads
10705,3918,2025-11-28,Delivered,Karta,14.99,2299.09,Referral
10706,3730,2026-06-12,Delivered,BLIK,14.99,356.71,Organic
10707,1090,2025-09-15,Delivered,BLIK,0.00,1330.75,Google Ads
10708,2998,2025-03-09,Delivered,BLIK,0.00,76.27,Google Ads
10709,2781,2024-11-24,Delivered,Karta,12.99,1134.95,Google Ads
10629,163,2024-12-09,Delivered,Karta,0.00,219.89,Meta Ads
10650,650,2025-04-03,Delivered,Karta,0.00,543.42,Google Ads
10651,3104,2025-01-23,Delivered,Karta,14.99,712.24,Meta Ads
10670,4719,2025-12-18,Delivered,Za pobraniem,14.99,1986.70,Meta Ads
10639,2002,2024-12-25,Delivered,BLIK,0.00,710.54,Google Ads
10672,2556,2025-05-31,Delivered,Karta,0.00,353.81,Newsletter
10690,654,2026-02-28,Delivered,BLIK,0.00,248.38,Influencer
10710,3528,2026-04-21,Delivered,BLIK,9.99,622.21,Influencer
10711,348,2026-07-18,Delivered,Karta,9.99,2016.08,Meta Ads
10712,4358,2025-04-28,Delivered,Karta,0.00,230.28,Organic
10713,4348,2025-03-16,Delivered,Karta,9.99,5257.49,Google Ads
10714,254,2025-11-17,Delivered,BLIK,12.99,113.96,Google Ads
10715,6,2026-02-07,Delivered,BLIK,9.99,386.38,Meta Ads
10717,88,2025-11-19,Cancelled,BLIK,12.99,154.09,Google Ads
10718,3645,2025-12-14,Delivered,BLIK,9.99,903.64,Meta Ads
10719,1216,2026-07-22,Delivered,Karta,9.99,185.18,Meta Ads
10720,4438,2024-12-15,Delivered,BLIK,14.99,597.31,Meta Ads
10722,753,2025-05-19,Returned,BLIK,0.00,1380.51,Meta Ads
10725,1072,2025-08-25,Delivered,Przelew,14.99,803.63,Meta Ads
10726,497,2025-12-06,Delivered,BLIK,0.00,303.98,Referral
10727,1326,2025-05-27,Cancelled,BLIK,9.99,244.40,Influencer
10728,3210,2024-11-07,Delivered,Przelew,0.00,637.96,Meta Ads
10729,2465,2025-08-23,Delivered,Karta,0.00,303.60,Google Ads
10730,1115,2025-09-06,Delivered,Karta,0.00,3293.29,Meta Ads
10731,3059,2024-12-18,Delivered,BLIK,0.00,242.34,Meta Ads
10732,4154,2026-06-25,Delivered,BLIK,9.99,2300.75,Meta Ads
10733,2496,2025-01-30,Delivered,PayPo,14.99,3828.49,Meta Ads
10734,184,2025-06-16,Returned,Karta,9.99,911.17,Meta Ads
10735,3073,2024-11-02,Delivered,PayPo,0.00,1178.37,Organic
10736,3424,2025-09-11,Delivered,BLIK,14.99,2757.19,Organic
10738,3710,2025-08-22,Delivered,BLIK,9.99,493.42,Meta Ads
10739,4169,2024-12-17,Delivered,BLIK,14.99,1379.61,Organic
10741,4109,2026-02-12,Returned,BLIK,14.99,493.65,Meta Ads
10742,1665,2025-11-20,Returned,BLIK,0.00,2717.02,Influencer
10743,4597,2025-04-24,Delivered,Karta,12.99,93.56,Influencer
10744,335,2024-10-30,Delivered,BLIK,14.99,2085.22,Google Ads
10745,359,2026-05-26,Delivered,PayPo,12.99,2155.74,Google Ads
10746,1562,2024-12-14,Shipped,BLIK,12.99,2271.70,Google Ads
10747,706,2026-06-17,Delivered,PayPo,14.99,248.00,Meta Ads
10748,4956,2025-08-30,Delivered,Karta,9.99,2686.54,Google Ads
10749,1796,2025-04-26,Returned,Karta,9.99,449.45,Newsletter
10750,4772,2026-01-19,Delivered,Karta,0.00,2743.25,Organic
10751,1361,2026-05-30,Returned,PayPo,0.00,866.59,Meta Ads
10752,4680,2025-05-17,Delivered,BLIK,9.99,317.23,Organic
10753,2835,2025-06-14,Delivered,Przelew,0.00,1297.20,Meta Ads
10754,4775,2025-06-25,Delivered,Przelew,9.99,917.40,Organic
10755,2399,2026-06-12,Delivered,PayPo,9.99,234.04,Meta Ads
10756,1549,2025-12-03,Delivered,Karta,9.99,1652.08,Organic
10757,4869,2025-02-07,Delivered,BLIK,9.99,616.07,Google Ads
10760,287,2025-02-05,Delivered,Przelew,9.99,558.16,Referral
10761,347,2025-01-20,Delivered,BLIK,9.99,3805.78,Meta Ads
10762,4994,2025-11-24,Delivered,Karta,0.00,604.45,Meta Ads
10763,4711,2024-11-20,Delivered,Za pobraniem,0.00,852.23,Meta Ads
10764,960,2025-05-08,Shipped,Przelew,14.99,391.29,Google Ads
10765,3839,2025-11-06,Returned,BLIK,0.00,4542.85,Google Ads
10766,3880,2025-03-25,Cancelled,BLIK,14.99,859.85,Newsletter
10767,1894,2024-10-24,Delivered,BLIK,14.99,353.53,Influencer
10768,1878,2024-10-13,Returned,Karta,12.99,389.01,Organic
10769,1314,2024-11-26,Delivered,Karta,12.99,1348.47,Google Ads
10771,2676,2025-11-30,Delivered,PayPo,14.99,202.00,Google Ads
10772,2428,2024-10-07,Cancelled,Karta,12.99,1677.87,Organic
10774,923,2025-02-24,Delivered,BLIK,0.00,1122.62,Organic
10775,4444,2025-10-18,Delivered,PayPo,9.99,1897.43,Newsletter
10776,1648,2025-09-28,Delivered,Karta,12.99,888.35,Meta Ads
10777,3708,2025-08-02,Delivered,Karta,9.99,946.06,Meta Ads
10778,109,2025-03-26,Delivered,BLIK,9.99,1311.46,Meta Ads
10779,4161,2024-11-11,Shipped,Za pobraniem,14.99,552.42,Organic
10780,1087,2026-01-20,Returned,BLIK,0.00,4243.41,Influencer
10781,3789,2026-05-03,Delivered,Karta,0.00,1691.61,Meta Ads
10782,3635,2026-07-23,Delivered,Za pobraniem,0.00,8626.60,Google Ads
10783,3863,2024-10-04,Delivered,Karta,0.00,451.45,Meta Ads
10785,1738,2026-01-30,Delivered,PayPo,0.00,630.02,Organic
10786,3258,2026-07-13,Shipped,BLIK,0.00,201.20,Google Ads
10787,652,2025-02-14,Delivered,Karta,9.99,2612.69,Influencer
10788,3681,2026-01-22,Returned,Przelew,14.99,783.79,Meta Ads
10789,2517,2024-10-13,Delivered,BLIK,0.00,304.55,Google Ads
10790,2701,2025-11-23,Delivered,Za pobraniem,0.00,844.05,Meta Ads
10794,1433,2025-05-02,Shipped,BLIK,14.99,275.96,Meta Ads
10795,1472,2025-09-10,Delivered,Przelew,0.00,304.46,Referral
10797,2878,2025-06-20,Delivered,BLIK,0.00,134.82,Meta Ads
10799,4569,2024-12-20,Returned,BLIK,14.99,238.25,Meta Ads
10800,4475,2026-05-15,Processing,BLIK,0.00,830.34,Google Ads
10801,1607,2024-11-01,Returned,Przelew,0.00,1578.49,Meta Ads
10721,374,2026-08-06,Delivered,PayPo,14.99,61.73,Google Ads
10773,1371,2025-05-26,Returned,BLIK,0.00,3387.26,Google Ads
10784,2324,2026-01-17,Delivered,PayPo,9.99,320.84,Meta Ads
10723,4519,2025-12-11,Delivered,Za pobraniem,14.99,166.80,Google Ads
10740,4512,2024-10-01,Delivered,Karta,0.00,103.58,Organic
10791,982,2025-04-07,Delivered,Karta,14.99,2960.05,Google Ads
10793,4812,2026-04-17,Delivered,Karta,9.99,1364.86,Google Ads
10716,1509,2025-07-16,Returned,Karta,0.00,7231.37,Google Ads
10724,2116,2025-10-18,Cancelled,BLIK,0.00,197.85,Organic
10792,2585,2026-02-08,Delivered,PayPo,14.99,1513.97,Meta Ads
10770,3581,2026-04-15,Delivered,Karta,0.00,609.20,Google Ads
10802,1050,2025-11-06,Delivered,PayPo,0.00,680.07,Meta Ads
10803,2595,2026-05-28,Delivered,PayPo,14.99,1513.25,Meta Ads
10806,3265,2024-12-27,Delivered,Karta,12.99,1637.79,Influencer
10807,634,2026-03-05,Delivered,Karta,14.99,987.59,Referral
10809,4397,2026-06-02,Delivered,BLIK,12.99,97.86,Google Ads
10810,4795,2025-12-09,Delivered,Karta,14.99,54.48,Referral
10811,192,2026-03-12,Cancelled,BLIK,9.99,2034.31,Referral
10812,4302,2024-11-13,Delivered,Przelew,14.99,650.04,Google Ads
10813,1756,2025-10-01,Delivered,BLIK,12.99,816.36,Google Ads
10814,464,2026-03-17,Delivered,BLIK,0.00,41.77,Google Ads
10815,72,2026-04-23,Returned,Przelew,14.99,677.76,Meta Ads
10816,3434,2024-09-06,Delivered,PayPo,0.00,88.45,Meta Ads
10817,416,2026-06-11,Delivered,Za pobraniem,12.99,1226.49,Google Ads
10818,3403,2024-10-06,Delivered,Karta,12.99,469.88,Google Ads
10819,3983,2025-11-20,Returned,Przelew,12.99,1413.49,Google Ads
10820,3148,2025-12-20,Delivered,Za pobraniem,0.00,798.71,Google Ads
10821,4028,2024-11-07,Delivered,PayPo,0.00,927.27,Influencer
10822,4881,2024-10-22,Cancelled,Przelew,0.00,1305.12,Google Ads
10823,2199,2026-03-27,Returned,BLIK,12.99,869.93,Google Ads
10824,4317,2025-05-10,Delivered,PayPo,0.00,588.40,Referral
10825,641,2024-11-21,Delivered,Przelew,0.00,1739.54,Organic
10826,4272,2026-02-13,Delivered,Za pobraniem,14.99,231.24,Google Ads
10827,3604,2026-04-11,Delivered,Karta,0.00,15205.99,Referral
10828,4225,2025-11-12,Delivered,Karta,0.00,1632.53,Organic
10829,642,2024-12-03,Delivered,PayPo,0.00,261.26,Meta Ads
10830,2268,2024-09-13,Delivered,Karta,12.99,7693.58,Meta Ads
10831,4158,2025-12-27,Returned,Karta,0.00,553.85,Google Ads
10832,3412,2025-10-07,Delivered,PayPo,0.00,1207.59,Meta Ads
10833,2628,2025-11-29,Delivered,Karta,14.99,3545.29,Referral
10834,52,2026-03-21,Delivered,Karta,14.99,3815.54,Organic
10836,4613,2024-11-01,Returned,PayPo,0.00,1304.46,Newsletter
10838,3819,2025-10-09,Delivered,Karta,12.99,1515.03,Organic
10840,3854,2026-06-27,Delivered,BLIK,12.99,1044.98,Organic
10842,3738,2025-10-01,Delivered,BLIK,0.00,260.70,Meta Ads
10844,3720,2026-08-06,Delivered,Karta,12.99,929.60,Google Ads
10845,2227,2025-12-02,Delivered,Karta,0.00,388.14,Google Ads
10846,318,2025-06-10,Delivered,BLIK,0.00,64.25,Meta Ads
10847,462,2025-10-23,Delivered,Karta,0.00,3444.54,Referral
10848,2205,2025-06-18,Cancelled,PayPo,0.00,657.84,Influencer
10849,1900,2026-05-02,Delivered,Karta,12.99,290.96,Google Ads
10850,3270,2025-08-15,Delivered,BLIK,0.00,564.09,Influencer
10851,2195,2026-03-18,Delivered,Karta,9.99,151.86,Google Ads
10852,4652,2026-04-03,Delivered,PayPo,12.99,1986.39,Google Ads
10853,2928,2026-04-03,Returned,BLIK,0.00,903.71,Organic
10854,3165,2025-12-14,Delivered,Karta,0.00,1543.58,Organic
10855,2719,2026-04-14,Delivered,BLIK,0.00,358.14,Organic
10856,1454,2025-05-15,Shipped,Karta,9.99,852.09,Meta Ads
10857,2231,2024-11-26,Delivered,PayPo,14.99,851.91,Newsletter
10858,521,2026-04-22,Delivered,Karta,12.99,1678.13,Organic
10859,3849,2025-08-13,Delivered,PayPo,0.00,2278.65,Google Ads
10860,921,2024-11-13,Delivered,Karta,14.99,611.49,Newsletter
10861,1928,2024-11-01,Delivered,Przelew,14.99,2647.84,Meta Ads
10862,3796,2024-11-08,Delivered,Karta,14.99,1275.48,Meta Ads
10863,4075,2026-02-15,Delivered,Za pobraniem,0.00,3569.99,Newsletter
10864,166,2025-12-07,Delivered,Karta,0.00,1206.20,Meta Ads
10865,1032,2024-12-09,Delivered,BLIK,0.00,819.42,Newsletter
10866,1765,2026-04-16,Delivered,Karta,14.99,1462.44,Meta Ads
10867,3236,2025-02-21,Delivered,BLIK,0.00,338.57,Newsletter
10868,2292,2026-03-09,Delivered,Przelew,9.99,1514.35,Organic
10869,3840,2025-08-19,Delivered,Karta,14.99,2224.82,Organic
10870,118,2026-01-28,Delivered,Przelew,0.00,1428.10,Organic
10871,1987,2025-05-18,Returned,PayPo,12.99,12065.35,Google Ads
10872,3428,2025-04-30,Returned,Karta,14.99,1947.54,Meta Ads
10873,2094,2026-04-07,Delivered,BLIK,12.99,3242.65,Google Ads
10874,526,2024-09-19,Delivered,Za pobraniem,12.99,111.66,Meta Ads
10875,3829,2026-07-29,Delivered,BLIK,0.00,1113.32,Referral
10876,1961,2025-11-21,Delivered,PayPo,0.00,263.98,Google Ads
10878,3995,2025-11-13,Delivered,BLIK,12.99,1729.63,Organic
10879,3750,2024-11-29,Processing,Karta,12.99,576.27,Google Ads
10880,1800,2025-09-26,Returned,Karta,14.99,652.68,Organic
10881,1967,2026-08-06,Returned,BLIK,0.00,2147.26,Google Ads
10882,4278,2025-01-26,Returned,BLIK,9.99,450.19,Organic
10884,4177,2025-06-01,Delivered,BLIK,9.99,835.34,Meta Ads
10885,4769,2025-11-06,Returned,BLIK,9.99,76.29,Meta Ads
10886,50,2024-12-01,Delivered,BLIK,12.99,1052.14,Meta Ads
10887,3133,2025-07-28,Delivered,BLIK,12.99,1009.52,Meta Ads
10888,4744,2026-08-06,Delivered,BLIK,12.99,1392.12,Google Ads
10890,2576,2025-11-14,Delivered,BLIK,9.99,238.63,Organic
10891,2388,2025-10-19,Delivered,BLIK,0.00,1687.29,Google Ads
10892,4566,2025-10-10,Delivered,Przelew,9.99,2046.41,Meta Ads
10893,1328,2025-11-28,Returned,BLIK,0.00,101.92,Organic
10808,2654,2025-02-08,Delivered,Przelew,9.99,1086.73,Organic
10805,1429,2026-03-27,Delivered,Przelew,12.99,924.58,Organic
10835,4234,2025-06-28,Delivered,BLIK,0.00,390.51,Organic
10839,1299,2025-11-28,Delivered,PayPo,0.00,139.46,Referral
10877,2973,2025-06-10,Delivered,BLIK,0.00,10407.15,Referral
10883,3598,2025-12-06,Delivered,Karta,0.00,450.35,Newsletter
10894,4195,2025-09-03,Returned,BLIK,14.99,579.24,Referral
10895,2387,2024-09-11,Delivered,Przelew,9.99,665.45,Meta Ads
10896,4525,2026-05-26,Delivered,Za pobraniem,14.99,1021.77,Meta Ads
10898,3881,2024-12-09,Delivered,Karta,12.99,620.21,Influencer
10899,1057,2025-06-25,Delivered,Przelew,0.00,1158.94,Influencer
10900,4649,2026-02-25,Delivered,Karta,0.00,384.05,Google Ads
10901,831,2026-08-06,Processing,BLIK,9.99,1259.07,Newsletter
10902,1886,2026-07-18,Delivered,BLIK,9.99,79.53,Organic
10903,921,2026-05-12,Cancelled,Karta,0.00,1892.39,Meta Ads
10904,3541,2024-11-22,Delivered,Karta,14.99,709.12,Meta Ads
10905,443,2026-06-14,Returned,Karta,9.99,621.71,Meta Ads
10906,872,2026-05-17,Delivered,BLIK,14.99,2585.16,Meta Ads
10907,576,2025-05-05,Delivered,Przelew,0.00,872.76,Influencer
10908,143,2025-05-20,Delivered,BLIK,14.99,790.36,Organic
10910,1543,2025-11-27,Delivered,BLIK,0.00,176.60,Newsletter
10911,3662,2025-02-28,Delivered,Za pobraniem,0.00,1728.97,Google Ads
10912,3610,2024-09-01,Delivered,Za pobraniem,9.99,277.47,Referral
10913,1230,2024-11-17,Delivered,Karta,0.00,1539.89,Google Ads
10914,1925,2025-06-14,Returned,Przelew,9.99,416.83,Organic
10915,1503,2025-03-20,Delivered,PayPo,0.00,305.95,Influencer
10917,4431,2024-11-16,Delivered,BLIK,0.00,3280.15,Referral
10918,180,2026-06-05,Delivered,PayPo,14.99,2597.10,Meta Ads
10919,3879,2026-05-18,Delivered,BLIK,12.99,5349.81,Organic
10921,2232,2026-01-12,Delivered,Przelew,0.00,2899.54,Google Ads
10922,1729,2024-11-26,Delivered,Karta,9.99,17373.69,Meta Ads
10923,1531,2025-06-28,Delivered,Za pobraniem,0.00,262.85,Meta Ads
10924,2439,2024-11-08,Delivered,BLIK,0.00,1582.12,Google Ads
10926,4230,2025-04-08,Delivered,Karta,14.99,1721.84,Referral
10927,1071,2025-11-29,Delivered,BLIK,12.99,521.91,Meta Ads
10928,4010,2026-02-10,Delivered,Karta,14.99,1025.87,Google Ads
10929,4193,2026-06-22,Delivered,Karta,0.00,631.70,Google Ads
10930,3425,2026-02-28,Delivered,PayPo,9.99,184.73,Meta Ads
10931,136,2025-12-08,Delivered,BLIK,9.99,1755.26,Organic
10932,3105,2025-07-30,Delivered,BLIK,12.99,1267.21,Google Ads
10933,1259,2025-11-23,Delivered,Karta,0.00,212.14,Meta Ads
10934,197,2024-11-14,Delivered,Karta,0.00,743.95,Organic
10935,4546,2026-05-30,Delivered,Przelew,9.99,784.52,Google Ads
10938,4033,2026-06-18,Processing,BLIK,14.99,204.80,Referral
10939,4736,2025-08-31,Delivered,BLIK,0.00,623.50,Google Ads
10940,2939,2026-05-15,Delivered,Karta,0.00,1295.49,Meta Ads
10941,1968,2026-04-21,Delivered,BLIK,12.99,402.38,Meta Ads
10942,4730,2026-03-15,Delivered,Przelew,14.99,1268.24,Meta Ads
10943,1863,2024-10-07,Delivered,Karta,9.99,2221.21,Meta Ads
10944,3893,2025-02-05,Delivered,Karta,0.00,2547.21,Organic
10945,3520,2026-05-25,Delivered,BLIK,9.99,1124.09,Meta Ads
10946,1244,2026-05-25,Delivered,BLIK,9.99,2847.17,Google Ads
10947,3811,2025-07-29,Delivered,Karta,9.99,82.98,Organic
10948,1378,2025-06-04,Delivered,Za pobraniem,0.00,252.60,Google Ads
10949,4055,2024-12-27,Delivered,Karta,12.99,9072.63,Newsletter
10950,4146,2026-07-11,Shipped,BLIK,12.99,1946.65,Meta Ads
10951,2975,2024-12-29,Delivered,BLIK,14.99,236.58,Organic
10952,1171,2024-12-22,Delivered,BLIK,9.99,6398.93,Influencer
10953,3551,2025-12-15,Delivered,BLIK,9.99,307.75,Influencer
10956,4291,2024-09-11,Delivered,BLIK,9.99,1505.58,Google Ads
10957,4940,2024-09-04,Delivered,Za pobraniem,0.00,66.69,Referral
10958,2738,2025-09-08,Shipped,Za pobraniem,9.99,2244.25,Organic
10959,342,2025-08-10,Delivered,Za pobraniem,0.00,736.47,Meta Ads
10960,863,2024-12-03,Delivered,BLIK,9.99,853.87,Google Ads
10961,3966,2025-08-16,Delivered,BLIK,0.00,5117.16,Google Ads
10963,1520,2026-05-07,Delivered,BLIK,9.99,921.86,Meta Ads
10964,3530,2024-09-07,Delivered,Za pobraniem,12.99,815.04,Meta Ads
10965,3160,2026-08-06,Delivered,Przelew,14.99,2321.07,Meta Ads
10966,1477,2025-11-10,Delivered,PayPo,0.00,1492.73,Organic
10968,2538,2024-10-17,Delivered,BLIK,0.00,762.11,Meta Ads
10970,1184,2025-01-12,Shipped,BLIK,14.99,8892.95,Meta Ads
10971,4765,2025-03-26,Delivered,Przelew,0.00,1082.15,Organic
10972,205,2025-01-18,Delivered,Przelew,12.99,183.96,Meta Ads
10973,932,2025-11-21,Shipped,Karta,12.99,3683.75,Organic
10974,4048,2025-10-13,Delivered,BLIK,14.99,456.27,Organic
10975,1131,2024-10-17,Delivered,BLIK,0.00,1888.28,Google Ads
10976,629,2025-09-13,Delivered,Przelew,14.99,191.59,Organic
10977,2682,2026-03-20,Returned,PayPo,0.00,587.33,Meta Ads
10978,26,2024-10-07,Delivered,PayPo,14.99,303.44,Newsletter
10979,3338,2026-05-23,Delivered,Przelew,14.99,1613.84,Meta Ads
10982,4323,2024-11-02,Delivered,Przelew,0.00,1041.09,Google Ads
10983,446,2026-08-02,Delivered,BLIK,0.00,65.19,Influencer
10984,4206,2025-11-22,Delivered,Przelew,0.00,371.17,Meta Ads
